"subject" "activity" "tBodyAcc_mean_X" "tBodyAcc_mean_Y" "tBodyAcc_mean_Z" "tBodyAcc_std_X" "tBodyAcc_std_Y" "tBodyAcc_std_Z" "tGravityAcc_mean_X" "tGravityAcc_mean_Y" "tGravityAcc_mean_Z" "tGravityAcc_std_X" "tGravityAcc_std_Y" "tGravityAcc_std_Z" "tBodyAccJerk_mean_X" "tBodyAccJerk_mean_Y" "tBodyAccJerk_mean_Z" "tBodyAccJerk_std_X" "tBodyAccJerk_std_Y" "tBodyAccJerk_std_Z" "tBodyGyro_mean_X" "tBodyGyro_mean_Y" "tBodyGyro_mean_Z" "tBodyGyro_std_X" "tBodyGyro_std_Y" "tBodyGyro_std_Z" "tBodyGyroJerk_mean_X" "tBodyGyroJerk_mean_Y" "tBodyGyroJerk_mean_Z" "tBodyGyroJerk_std_X" "tBodyGyroJerk_std_Y" "tBodyGyroJerk_std_Z" "tBodyAccMag_mean" "tBodyAccMag_std" "tGravityAccMag_mean" "tGravityAccMag_std" "tBodyAccJerkMag_mean" "tBodyAccJerkMag_std" "tBodyGyroMag_mean" "tBodyGyroMag_std" "tBodyGyroJerkMag_mean" "tBodyGyroJerkMag_std" "fBodyAcc_mean_X" "fBodyAcc_mean_Y" "fBodyAcc_mean_Z" "fBodyAcc_std_X" "fBodyAcc_std_Y" "fBodyAcc_std_Z" "fBodyAccJerk_mean_X" "fBodyAccJerk_mean_Y" "fBodyAccJerk_mean_Z" "fBodyAccJerk_std_X" "fBodyAccJerk_std_Y" "fBodyAccJerk_std_Z" "fBodyGyro_mean_X" "fBodyGyro_mean_Y" "fBodyGyro_mean_Z" "fBodyGyro_std_X" "fBodyGyro_std_Y" "fBodyGyro_std_Z" "fBodyAccMag_mean" "fBodyAccMag_std" "fBodyBodyAccJerkMag_mean" "fBodyBodyAccJerkMag_std" "fBodyBodyGyroMag_mean" "fBodyBodyGyroMag_std" "fBodyBodyGyroJerkMag_mean" "fBodyBodyGyroJerkMag_std"
"107" 15 "STANDING" 0.33806106 -0.0413713 -0.097384161 -0.42999883 -0.013674252 -0.39347137 0.91654519 -0.35313681 0.024684898 -0.99155424 -0.98750442 -0.98013134 -0.080848349 -0.029468549 -0.27373084 -0.27728535 0.12847259 -0.61256004 -0.024726295 -0.042791998 0.086489038 -0.6071415 -0.57557278 -0.49764339 -0.024529084 -0.071434835 -0.039974388 -0.44021148 -0.71951016 -0.50435345 -0.29114892 -0.32690908 -0.29114892 -0.32690908 -0.25164244 -0.099867928 -0.4959017 -0.61724167 -0.61026981 -0.64156354 -0.32787321 0.065567813 -0.43363113 -0.47559038 -0.12190984 -0.41872908 -0.28233365 0.08118925 -0.58537028 -0.33766051 0.10473804 -0.63728081 -0.49362258 -0.59892108 -0.44091884 -0.64316439 -0.56468712 -0.56358115 -0.22517345 -0.49577365 -0.063484134 -0.15509615 -0.61123014 -0.68924278 -0.6329537 -0.67867645
"108" 15 "LAYING" 0.29030031 -0.044250443 -0.12549008 -0.42055075 0.015899795 -0.41892164 0.91795101 -0.35847392 0.02139666 -0.99312039 -0.96913297 -0.98555228 -0.22010624 -0.1249459 -0.27081441 -0.24088719 0.1300757 -0.61494239 -0.00027909134 -0.060894522 0.096790661 -0.58507961 -0.57561069 -0.53827807 -0.027830194 -0.16369153 -0.11918694 -0.43132144 -0.74522405 -0.55863374 -0.27056279 -0.36508932 -0.27056279 -0.36508932 -0.25648752 -0.038054403 -0.50627633 -0.55519019 -0.63219483 -0.65096204 -0.28943335 0.04692975 -0.45689713 -0.48113639 -0.065605953 -0.44332932 -0.26410798 0.022119571 -0.58573963 -0.28405939 0.17347051 -0.64173145 -0.47923221 -0.60934211 -0.50273135 -0.6186532 -0.55892725 -0.59267849 -0.31339238 -0.49460403 -0.075578607 0.0030734235 -0.56949789 -0.6220606 -0.6544939 -0.67079481
"109" 16 "WALKING" 0.26086953 -0.015550952 -0.12094838 -0.50433982 -0.062690202 -0.39407741 0.91617182 -0.36393656 0.019898263 -0.98836267 -0.97230774 -0.98891064 0.25317341 0.019096269 0.020658062 -0.34959935 -0.067041301 -0.63888555 -0.03414961 -0.092329925 0.073965607 -0.59984229 -0.59058414 -0.5882645 0.009364729 -0.052928301 -0.13416797 -0.50579103 -0.7493357 -0.59857915 -0.3276947 -0.45901282 -0.3276947 -0.45901282 -0.36804681 -0.18352955 -0.52785449 -0.58693924 -0.66620431 -0.67561625 -0.41980854 -0.025188444 -0.49311282 -0.54181626 -0.14289043 -0.38869689 -0.3557736 -0.10162261 -0.60421311 -0.40202843 -0.091792656 -0.67165122 -0.50239505 -0.63243704 -0.49322342 -0.63077489 -0.56951921 -0.66238412 -0.37846149 -0.59411728 -0.16913142 -0.20707212 -0.59232795 -0.65505373 -0.71159205 -0.65455965
"110" 16 "WALKING_UPSTAIRS" 0.39276304 -0.059173884 -0.11092832 -0.14842192 0.048984289 -0.29634554 0.88843472 -0.35208513 0.024746154 -0.97455562 -0.94963851 -0.92848257 0.074300402 -0.066104089 -0.065671959 -0.16700288 -0.0091622896 -0.46260992 -0.13657719 -0.042922748 0.042663081 -0.66849313 -0.62096383 -0.41792348 -0.078410586 -0.084675641 -0.055340084 -0.45834668 -0.74384 -0.42791823 -0.12430303 0.015076704 -0.12430303 0.015076704 -0.22784285 -0.013456912 -0.52118948 -0.60960039 -0.6300678 -0.60653701 -0.11794108 0.067388359 -0.31978221 -0.16070482 -0.027534537 -0.33921413 -0.16288395 -0.017718332 -0.42333336 -0.24855583 -0.070459844 -0.49913777 -0.49206157 -0.63355229 -0.27766164 -0.72902145 -0.6159944 -0.52538793 0.083042145 -0.18323706 -0.092527511 0.072756362 -0.61501925 -0.67378314 -0.64450597 -0.58748933
"111" 16 "WALKING_DOWNSTAIRS" 0.33322745 -0.024943465 -0.15891904 -0.10414406 -0.013973355 -0.32971411 0.90415426 -0.36687719 0.020979978 -0.90372096 -0.93569505 -0.90429661 0.068800214 0.044598151 -0.028014185 -0.072874574 -0.19711085 -0.5394561 -0.073717191 -0.055667373 0.067834449 -0.68783383 -0.58240293 -0.4271434 -0.11420577 -0.014836167 -0.11472896 -0.51763767 -0.73380219 -0.53060367 -0.10552119 -0.0090930802 -0.10552119 -0.0090930802 -0.23473327 -0.057955119 -0.51689956 -0.65042438 -0.6477052 -0.6665056 -0.15993792 -0.11389059 -0.39781216 -0.083040273 -0.026085363 -0.34484003 -0.11588454 -0.23953782 -0.49365032 -0.10967897 -0.20387834 -0.58341407 -0.56822376 -0.63844937 -0.41878265 -0.72652131 -0.55407547 -0.48217404 0.055918606 -0.2017641 -0.17082609 0.062922317 -0.66841826 -0.69793875 -0.69171053 -0.65830583
"112" 16 "SITTING" 0.31615359 0.0012773598 -0.06545266 -0.15163293 0.11628238 -0.15395808 0.91778589 -0.36635024 0.0066570617 -0.9459504 -0.9324584 -0.93708346 0.021387699 -0.15763295 0.032472088 -0.081382697 0.025157441 -0.34806377 -0.30489326 0.21765172 0.0039356257 -0.38886039 -0.60350961 -0.35224858 -0.2410265 -0.15167432 -0.11859771 -0.45719795 -0.74219991 -0.41247361 -0.10058114 0.088837152 -0.10058114 0.088837152 -0.16939165 0.12246534 -0.29102649 -0.40805351 -0.62234332 -0.60932642 -0.065999826 0.1622194 -0.17606353 -0.18782489 0.019817102 -0.20933549 -0.041469379 -0.0020882323 -0.26690705 -0.21568625 -0.015330785 -0.42921832 -0.27788693 -0.6047504 -0.23778447 -0.42489377 -0.60548469 -0.45377385 0.21402701 -0.15828865 0.12159975 0.11545349 -0.55428315 -0.41845611 -0.61673384 -0.62601994
"113" 16 "STANDING" 0.15366105 -0.010077719 -0.043894838 -0.21427827 0.13220784 -0.19988114 0.9185801 -0.3467214 0.013347324 -0.94887881 -0.94220621 -0.91580219 0.10939266 -0.12895947 0.11926345 -0.22570667 0.077382704 -0.38412453 -0.40665563 0.22154838 0.060659006 -0.44712127 -0.60433962 -0.36555339 -0.097932995 -0.19418686 -0.22540944 -0.52587665 -0.7638866 -0.41958196 -0.14905178 0.068951035 -0.14905178 0.068951035 -0.22978496 0.049918323 -0.27650586 -0.42249342 -0.65572203 -0.63179555 -0.16411022 0.16207009 -0.17856932 -0.23491224 0.043912776 -0.27858636 -0.20530816 0.018369865 -0.32181404 -0.32191813 0.070636384 -0.44461435 -0.39328493 -0.60501027 -0.24043658 -0.46697867 -0.60664001 -0.47045882 0.070760315 -0.098392525 0.032464282 0.068219476 -0.56104072 -0.43471189 -0.64847251 -0.63609065
"114" 16 "LAYING" 0.071035289 -0.015656183 -0.094263452 -0.21342438 0.065906916 -0.37962343 0.91002736 -0.34639809 0.016778253 -0.91012543 -0.94978266 -0.93857594 0.33037553 -0.13658129 -0.20774916 -0.16207892 -0.070046777 -0.56313033 0.020868138 -0.19800124 0.12828895 -0.50817512 -0.56995927 -0.39320816 0.11365886 0.097646903 0.00508973 -0.591773 -0.75020379 -0.50508458 -0.15765539 -0.080181111 -0.15765539 -0.080181111 -0.25588863 -0.077301869 -0.40134671 -0.59995598 -0.66380035 -0.70418969 -0.15854785 0.023406741 -0.43781833 -0.23609341 0.020824408 -0.39610822 -0.087942455 -0.10985979 -0.48861527 -0.33689897 -0.088642861 -0.6412226 -0.42671728 -0.60756542 -0.33015689 -0.53490308 -0.55121424 -0.47079876 0.0015644208 -0.27272499 -0.025543527 -0.15358218 -0.62730392 -0.64960266 -0.69065951 -0.7441943
"115" 17 "WALKING" 0.33304231 -0.01019258 -0.1220055 -0.10011811 0.23427632 -0.27331152 0.88698853 -0.35102716 0.013588363 -0.93546683 -0.95304942 -0.97138549 -0.00069151383 0.26205685 0.041513626 -0.040268578 0.036001254 -0.29717496 -0.095150488 0.067824566 0.068691573 -0.26449761 -0.45226491 -0.36166641 -0.27885215 -0.024159209 -0.065885731 -0.57314759 -0.68771865 -0.49056707 -0.067723063 0.14366311 -0.067723063 0.14366311 -0.13216426 0.16446869 -0.22654753 -0.33551845 -0.62999502 -0.65112059 -0.052910092 0.23240514 -0.1824621 -0.11939172 0.15700624 -0.39551693 0.0098873537 -0.015270988 -0.1907997 -0.19195284 0.023217513 -0.40713143 -0.30683569 -0.49234023 -0.29798254 -0.2638875 -0.43269934 -0.44230459 0.13971799 -0.031621259 0.088223207 0.24651107 -0.48889093 -0.35278621 -0.6911152 -0.62637336
"116" 17 "WALKING_UPSTAIRS" 0.27579996 0.0018368697 -0.13628781 -0.036102379 0.28484874 -0.14178035 0.8903736 -0.34333335 0.0083803748 -0.94417397 -0.95553034 -0.93038204 -0.086586064 0.17874864 0.30233445 -0.021143795 0.043084398 -0.26705707 -0.16214827 0.019575582 0.070246674 -0.25553803 -0.38766222 -0.33283275 -0.082367647 -0.21995162 -0.14232027 -0.47053847 -0.67593309 -0.45237767 0.0023212269 0.23288951 0.0023212269 0.23288951 -0.10538787 0.17378395 -0.17349511 -0.34878433 -0.60001868 -0.5938676 0.0433649 0.23076437 -0.062583597 -0.069265081 0.23173268 -0.26513937 0.0038413434 0.0069339308 -0.14992409 -0.14169012 0.011995616 -0.3894322 -0.25183436 -0.42439785 -0.26700888 -0.26536843 -0.37027376 -0.41683094 0.23917911 0.037997442 0.13734169 0.21153273 -0.44569222 -0.39570178 -0.62175188 -0.58692645
"117" 17 "WALKING_DOWNSTAIRS" 0.27138623 -0.042483426 -0.12821114 -0.01717702 0.26485509 -0.088459272 0.89120341 -0.33991253 -0.0016320651 -0.94742771 -0.98871154 -0.94608713 0.65348589 -0.3064075 -0.34499205 0.00843485 0.024339664 -0.35471169 0.31583197 -0.42212152 0.11249076 -0.49771046 -0.47394796 -0.29670101 0.23866617 0.12744883 -0.064557491 -0.42490908 -0.68042412 -0.34044583 0.04472448 0.17545204 0.04472448 0.17545204 -0.076905901 0.069150297 -0.21479759 -0.63124064 -0.56070113 -0.57962204 0.11047787 0.28134913 -0.078917434 -0.072186467 0.17556902 -0.16872889 0.038514597 0.01375611 -0.27545345 -0.12133418 -0.036849223 -0.43379779 -0.28371957 -0.50305499 -0.16421705 -0.56789673 -0.46038601 -0.41037509 0.25742941 -0.05629937 0.041303032 0.096432625 -0.62197528 -0.70350366 -0.60054825 -0.58099339
"118" 17 "SITTING" 0.42604818 -0.058615109 -0.1170689 -0.076835056 0.16652926 -0.13373134 0.88196458 -0.34434033 0.0026251368 -0.97578734 -0.97265148 -0.94579762 0.048516857 0.26733219 0.0033356911 -0.0029806578 -0.035104901 -0.27231368 0.33711075 -0.2962471 0.10357893 -0.61522977 -0.49276557 -0.29952314 -0.23711053 0.07998231 -0.14507669 -0.46128396 -0.68155556 -0.31405231 -0.0023411896 0.055442041 -0.0023411896 0.055442041 -0.060200133 0.04018908 -0.27524992 -0.65120652 -0.57046925 -0.57377325 0.0019590577 0.11637695 -0.1157702 -0.10977322 0.11894511 -0.21570878 0.04389374 -0.049271433 -0.17099597 -0.15332179 -0.08739836 -0.3756179 -0.48372862 -0.51533098 -0.16989978 -0.65729786 -0.48278136 -0.41175579 0.18872991 -0.19229921 0.01697794 0.06203774 -0.63895922 -0.72247396 -0.59722129 -0.57361329
"119" 17 "STANDING" 0.2856233 -0.0060363793 -0.19809731 -0.099312158 0.080159134 -0.053770031 0.85725469 -0.32296931 -0.22463514 -0.9843848 -0.9168918 -0.87570298 0.064545713 -0.030157396 -0.028505189 -0.084718034 -0.17299234 -0.43424999 -0.24962871 0.040495154 0.24765496 -0.60269619 -0.50034689 -0.42042614 0.071202667 0.099261276 -0.061501124 -0.51168924 -0.58039864 -0.42424998 -0.024937961 0.048339148 -0.024937961 0.048339148 -0.21704593 -0.013925482 -0.40902437 -0.48636944 -0.57249992 -0.50646859 -0.071888243 0.038108454 -0.15328676 -0.11032564 0.033939852 -0.073848995 -0.088928575 -0.20655132 -0.37893444 -0.16394961 -0.19178888 -0.48756944 -0.4520934 -0.45149442 -0.29479152 -0.65134874 -0.53662473 -0.52117514 0.083528564 -0.13512115 -0.010748613 -0.024056077 -0.47840464 -0.58292338 -0.56448582 -0.47155125
"120" 17 "LAYING" 0.35480453 -0.018153403 -0.14403353 0.012124247 -0.051254866 0.065390916 0.85755178 -0.31591962 -0.24890684 -0.98755147 -0.9731885 -0.91355983 0.48420164 0.17853354 -0.36191698 0.095763976 -0.2048011 -0.29733129 -0.14886489 0.024923929 0.14591746 -0.58789289 -0.49595992 -0.3916767 -0.016723812 -0.043761374 0.21089956 -0.48243396 -0.58764345 -0.25150187 0.052560497 0.095871167 0.052560497 0.095871167 -0.084508427 0.11914537 -0.4032089 -0.59624283 -0.5213111 -0.50460202 0.089878036 -0.04841212 0.036449504 -0.020165129 -0.11271687 -0.0039190385 0.10590216 -0.21363719 -0.21179367 -0.017226348 -0.25150784 -0.38271452 -0.47084575 -0.45638663 -0.22624728 -0.62502799 -0.52562306 -0.51268758 0.12079996 -0.088871263 0.20363238 -0.0062845901 -0.56864099 -0.69070651 -0.52903525 -0.5072222
"121" 19 "WALKING" 0.39558207 -0.012193647 -0.14801867 0.010712878 0.21395446 0.17784791 0.86509095 -0.31161616 -0.2491606 -0.96413902 -0.94329055 -0.93302704 0.036676531 0.34004112 0.29576471 0.17520882 0.19841649 -0.15220853 -0.49212758 0.3959397 0.34355224 -0.28560691 -0.39384445 -0.31409653 -0.48547031 -0.16449214 -0.18950702 -0.47774507 -0.52792861 -0.23642329 0.12893655 0.16740463 0.12893655 0.16740463 0.079570165 0.32809028 -0.089072619 -0.12430636 -0.47278732 -0.48983064 0.10159014 0.3518381 0.14420684 -0.027418751 0.054957654 0.10207099 0.1329507 0.14464744 -0.081639103 0.11530551 0.17722126 -0.21975661 -0.16390356 -0.38015477 -0.11865136 -0.3254159 -0.40673677 -0.45481463 0.30026445 -0.096690491 0.36875291 0.26438226 -0.3265025 -0.14702871 -0.52474865 -0.48105334
"122" 19 "WALKING_UPSTAIRS" 0.22715659 -0.022146672 -0.14521449 -0.024746907 0.32776722 0.11079157 0.86873654 -0.31171608 -0.24669583 -0.96927178 -0.93336455 -0.94519528 -0.29105355 -0.14986627 0.3492189 0.043518173 0.24751336 -0.22797486 -0.27164413 0.04238852 0.22799718 -0.050934153 -0.35971117 -0.27320983 0.19405886 0.097686998 -0.22240755 -0.32943432 -0.59052885 -0.39201337 0.094128675 0.22432653 0.094128675 0.22432653 0.013084426 0.23569244 -0.010071583 -0.17708042 -0.49454896 -0.52934251 0.07562424 0.36411059 0.084825719 -0.067220893 0.22328397 0.035955485 0.034174221 0.11336376 -0.15326922 -0.04150641 0.3108953 -0.3005011 0.014361172 -0.39324514 -0.13416939 -0.078142074 -0.34428834 -0.39158137 0.3005439 -0.011516083 0.26692168 0.18727345 -0.35255672 -0.20623008 -0.52328686 -0.57104221
"123" 19 "WALKING_DOWNSTAIRS" 0.23483919 0.0081011057 -0.14108314 -0.030425133 0.19562069 0.044496762 0.85958679 -0.32366852 -0.25600458 -0.96296122 -0.95253709 -0.96348418 0.02939161 -0.013227115 0.0648541 -0.023796118 0.093298737 -0.29572047 -0.086383609 -0.15496288 0.1896345 -0.11184865 -0.42729442 -0.29029983 0.17400074 0.13601931 0.0039288211 -0.28518617 -0.50415962 -0.21839229 0.0003484156 0.31307906 0.0003484156 0.31307906 -0.09178968 0.15673515 -0.11656143 -0.20754237 -0.46188581 -0.33782617 -0.044117002 0.24929791 0.011071946 -0.025062827 0.089592891 -0.020467363 -0.093534723 0.044204017 -0.20655464 -0.0370492 0.074047738 -0.3852274 -0.017473609 -0.35469394 -0.10253271 -0.14586043 -0.4812705 -0.42904765 0.3642846 0.078747899 0.11672652 0.19730925 -0.30073256 -0.28001606 -0.35158265 -0.36505969
"124" 19 "SITTING" 0.23820197 -0.0026928807 -0.12149269 -0.09123551 0.20644423 0.10569119 0.85585592 -0.31712472 -0.26834748 -0.98126204 -0.93596874 -0.92764629 0.01954291 -0.020362269 0.11734952 -0.048715444 0.0098788383 -0.22440183 -0.073103843 0.024143523 0.17035259 -0.13193895 -0.38357164 -0.30251374 -0.069994854 -0.13093981 0.083822332 -0.36857988 -0.42240363 -0.20812168 -0.0072374035 0.25066426 -0.0072374035 0.25066426 -0.10779639 0.15274497 -0.14297328 -0.12051843 -0.45836398 -0.26574832 -0.033332505 0.16607934 0.099844658 -0.11506726 0.15129538 0.018982249 -0.009201171 -0.086846081 -0.096406782 -0.18546946 0.048944596 -0.35905571 -0.14787077 -0.29645229 -0.083562797 -0.13878063 -0.44861499 -0.45552176 0.3171069 0.016905492 0.092151904 0.21743532 -0.31026073 -0.15052074 -0.32179946 -0.2476846
"125" 19 "STANDING" 0.27873663 -0.048279124 -0.12092488 0.068433966 0.23286592 0.094042914 0.84910036 -0.31632798 -0.28276642 -0.94360346 -0.94007993 -0.94631885 0.0094297286 -0.0085632383 0.12413225 0.24642102 -0.15981833 -0.17631226 0.3937664 -0.25410214 -0.14236223 -0.45873577 -0.43419209 -0.39200888 -0.010921267 -0.1552949 -0.03068869 -0.25590541 -0.49218006 -0.36793773 0.13469472 0.23800428 0.13469472 0.23800428 0.049063696 0.24088575 -0.21410736 -0.35085961 -0.4457915 -0.39513301 0.082119104 0.064705038 0.013486956 0.062989613 0.2369234 0.052019059 0.2113378 -0.19453814 -0.080426742 0.17206425 -0.17818003 -0.27165961 -0.23440228 -0.34933276 -0.23650125 -0.53205945 -0.49776156 -0.50837452 0.30028262 0.00882652 0.24176545 0.23179001 -0.36575602 -0.45320741 -0.38328331 -0.45317978
"126" 19 "LAYING" 0.26374279 -0.02958616 -0.050708835 0.15287341 0.27759556 0.089483516 0.83288545 -0.3247456 -0.28859649 -0.95055015 -0.97392877 -0.96568406 0.34674134 -0.094931145 -0.09999064 0.31904026 0.12652572 -0.18515621 0.26182149 -0.3605268 -0.15944962 -0.42321747 -0.47847899 -0.31708025 -0.36907471 0.010439285 -0.35638678 -0.21328768 -0.51812071 -0.28270913 0.19090465 0.32398953 0.19090465 0.32398953 0.13216284 0.37008555 -0.24206682 -0.41673634 -0.42583855 -0.40343992 0.23527605 0.25856632 0.038975023 0.11874059 0.2067231 0.030831332 0.33567376 0.047647474 -0.081826294 0.17762402 0.13879776 -0.28915994 -0.15739071 -0.41895266 -0.08841379 -0.5116091 -0.5226425 -0.47410396 0.39132405 0.078178156 0.32803319 0.41283886 -0.41739456 -0.5186016 -0.39070221 -0.45630642
"127" 21 "WALKING" 0.30133385 -0.056094277 -0.078006249 0.27079913 0.2888186 0.3242698 0.77714742 -0.27065994 -0.41948411 -0.96158874 -0.94738828 -0.90011148 0.15660249 -0.3986951 -0.12109744 0.26419897 0.096008096 -0.27900372 -0.55332981 0.25316896 0.73758056 -0.32348674 -0.52828579 -0.30957441 -0.1592705 -0.10868257 -0.41865976 -0.25752405 -0.63738702 -0.43189863 0.33559069 0.39555447 0.33559069 0.39555447 0.092238809 0.25802847 -0.048151922 -0.31123688 -0.49324822 -0.56283286 0.10017264 0.30783761 0.011767258 0.33202144 0.19658588 0.3775176 0.14088124 0.096744865 -0.231605 0.2796022 0.015100489 -0.32314146 -0.17491356 -0.52435108 -0.13740067 -0.37094124 -0.53402675 -0.43963063 0.32888273 0.21403711 0.19250786 0.32777795 -0.36480379 -0.39245322 -0.57938496 -0.57192621
"128" 21 "WALKING_UPSTAIRS" 0.28026398 0.0060423653 -0.12786457 0.011234724 -0.0032361043 0.23056643 0.79274717 -0.27575092 -0.41810985 -0.94681244 -0.96156266 -0.95523325 -0.078468124 0.23721722 -0.26680281 0.10893249 -0.059570288 -0.32605422 -0.66049192 0.2837502 0.7795361 -0.24231744 -0.48620794 -0.25713931 -0.2535716 -0.05726972 -0.065315087 -0.33140999 -0.62113579 -0.21992792 0.10780756 0.10486274 0.10780756 0.10486274 -0.026131675 0.087310399 0.057263322 -0.13329147 -0.47317965 -0.52837271 -0.041113366 0.09340239 -0.028850996 0.031152318 -0.12293185 0.26678729 0.11415249 0.0095081513 -0.26038781 0.0007876987 -0.2263824 -0.38965175 -0.07824443 -0.47935876 -0.068471921 -0.29476634 -0.4940927 -0.39871628 0.095448039 -0.061789364 0.093383908 0.080856739 -0.32514935 -0.16012594 -0.5114557 -0.58445567
"129" 21 "WALKING_DOWNSTAIRS" 0.24393099 -0.0040036613 -0.12267616 -0.092083866 0.010788982 0.1993878 0.80133805 -0.26850962 -0.42510743 -0.95883268 -0.95249559 -0.96069021 0.033969579 0.2970809 0.027340078 0.10893796 -0.050545248 -0.28806423 -0.41859048 0.21725851 0.55749369 -0.16115281 -0.36916334 -0.12421422 0.28259506 0.024206604 0.095108553 -0.3699556 -0.55158271 -0.19286377 0.02219691 0.089330924 0.02219691 0.089330924 -0.017262658 0.10891101 -0.00057704683 -0.10352147 -0.44926707 -0.48150514 0.0069200936 0.11089929 0.047240731 -0.13417817 -0.11198679 0.18701876 0.11385989 -0.020239476 -0.19195624 0.001027997 -0.16066274 -0.38553523 -0.017536963 -0.36554024 -0.057458594 -0.20813804 -0.37585557 -0.22727619 0.17208263 -0.12884513 0.13152859 0.071001627 -0.32862047 -0.11769256 -0.44839275 -0.56277767
"130" 21 "SITTING" 0.28433754 0.013821312 -0.05753308 0.0047788809 0.28676481 0.18448192 0.78719278 -0.27114646 -0.41679552 -0.9278588 -0.93713951 -0.90390347 0.81683566 -0.51691288 0.050260237 0.074727446 0.014728716 -0.29811293 -0.044959679 0.020385047 0.14132017 -0.36269141 -0.39466985 -0.2159464 -0.17784609 0.042635247 -0.40265746 -0.41391625 -0.53979595 -0.36521924 0.1109127 0.27702134 0.1109127 0.27702134 -0.018520016 0.096268122 -0.22515801 -0.39860528 -0.47914892 -0.52804457 0.11307861 0.32699541 -0.019365802 -0.041108257 0.1827388 0.19847838 0.027479469 0.045310832 -0.21797703 0.029244163 -0.10038999 -0.37738537 -0.25970166 -0.36744843 -0.1204345 -0.39666183 -0.416408 -0.32155752 0.36842891 0.024646747 0.015992593 0.18608517 -0.4289621 -0.48107439 -0.54043223 -0.54349716
"131" 21 "STANDING" 0.41085939 -0.024854391 -0.14898719 0.13488536 0.31788374 0.30342152 0.79970867 -0.26820707 -0.40293275 -0.87226231 -0.91645012 -0.94718434 0.01646854 0.012629908 0.083060203 0.28981052 0.10880299 -0.18967943 -0.11269568 0.035087263 0.13908097 -0.12526617 -0.39188628 -0.15534003 -0.25994754 -0.29857578 -0.076462364 -0.34789561 -0.50409213 -0.28840256 0.20566744 0.44932885 0.20566744 0.44932885 0.14153919 0.2813751 -0.051002175 -0.33651869 -0.42454197 -0.49286776 0.25757621 0.33900968 0.15011821 0.082723631 0.22257389 0.2837147 0.24487268 0.11616364 -0.076836912 0.22244056 0.018275526 -0.30487636 -0.10126483 -0.31349626 -0.036700826 -0.14148123 -0.45015065 -0.27532969 0.47375142 0.20958447 0.29288081 0.25896651 -0.41388511 -0.39743945 -0.51010613 -0.50316706
"132" 21 "LAYING" 0.17766532 -0.070310559 -0.13630828 0.082236325 0.077127135 0.33199765 0.81247038 -0.25958826 -0.41351894 -0.90614476 -0.940082 -0.90795616 -0.30549215 0.49778875 -0.39793155 0.30259063 -0.0029786052 -0.24330228 0.15449748 -0.37809583 -0.22940055 -0.10354174 -0.41249567 -0.18436923 0.41556727 -0.13627755 0.26818767 -0.31828906 -0.52560843 -0.16782428 0.17531459 0.25441562 0.17531459 0.25441562 0.13425871 0.19109367 0.0043070361 -0.43662498 -0.40084122 -0.49088592 0.24264968 0.20940895 0.13991883 0.012156695 -0.070274302 0.3296778 0.31859742 0.018356322 -0.13844033 0.16362106 -0.10410648 -0.35014857 0.046812374 -0.38082258 0.029121214 -0.15284994 -0.43710429 -0.34272797 0.32847412 0.015255862 0.17256864 0.20630278 -0.46747834 -0.51172599 -0.49736529 -0.51698075
"133" 22 "WALKING" 0.20574701 -0.00517762 -0.10548391 0.012328176 0.2032938 0.23702576 0.78972988 -0.27653834 -0.4286658 -0.92591639 -0.91795748 -0.96403551 0.27429853 -0.055821408 -0.45546031 0.20237688 0.058487622 -0.16287352 0.43865447 -0.42630114 -0.37961195 -0.40311674 -0.4311972 -0.37843733 -0.15170006 0.18173149 -0.073875352 -0.22553555 -0.40968145 -0.23265155 0.13859626 0.18195368 0.13859626 0.18195368 0.14293687 0.10442479 -0.098487161 -0.45678243 -0.32195407 -0.42491763 0.10599615 0.22181935 0.15112403 -0.027045929 0.11679396 0.18650837 0.15927053 0.053621511 -0.01229065 0.14093893 -0.012459602 -0.32421819 -0.20423771 -0.34282642 -0.22371892 -0.46666907 -0.49750943 -0.49544679 0.25407808 -0.044549273 0.18196273 -0.011772407 -0.40677425 -0.59531878 -0.43470969 -0.45233819
"134" 22 "WALKING_UPSTAIRS" 0.25186651 -0.030378942 -0.3516297 -0.34424039 0.083311586 -0.01247212 0.89378375 -0.41459246 -0.040303941 -0.92369394 -0.94089643 -0.61817194 -0.18490689 -0.13767 -0.32857225 -0.40484298 -0.14657494 -0.65208598 -0.55374785 0.22175365 0.052679773 -0.65015868 -0.48841211 -0.19901602 0.0083044901 -0.035256492 0.001352029 -0.61212382 -0.7336138 -0.50709511 -0.080257381 -0.2729147 -0.080257381 -0.2729147 -0.38252998 -0.32516348 -0.17445908 -0.51365123 -0.65836877 -0.70761366 -0.3595828 0.013070727 -0.25849633 -0.33817861 0.051023965 0.033138911 -0.42086443 -0.14946272 -0.60133241 -0.44111551 -0.2051175 -0.70338256 -0.53125986 -0.54910158 -0.24289617 -0.68817801 -0.45777938 -0.25828448 -0.18689934 -0.43925574 -0.28084713 -0.39084223 -0.57231393 -0.557114 -0.69811554 -0.74172245
